Unnamed: 0,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2799,NCJ19,OUT019,23.29575903756127
2800,FDD48,OUT013,29.980306568484632
2801,NCW42,OUT035,29.980306568484632
2802,FDL24,OUT017,29.980306568484632
2803,NCB30,OUT013,29.980306568484632
2804,FDK25,OUT013,29.980306568484632
2805,FDW28,OUT049,29.980306568484632
2806,FDD47,OUT017,29.980306568484632
2807,FDK16,OUT019,21.13455076466074
2808,FDW37,OUT046,29.980306568484632
2809,FDA48,OUT035,29.980306568484632
2810,FDA14,OUT017,29.980306568484632
2811,FDV15,OUT013,29.980306568484632
2812,FDN22,OUT049,29.980306568484632
2813,NCD55,OUT045,29.980306568484632
2814,FDY43,OUT013,29.980306568484632
2815,NCU05,OUT017,29.980306568484632
2816,FDF10,OUT035,29.980306568484632
2817,FDR39,OUT018,29.980306568484632
2818,FDG40,OUT013,29.980306568484632
2819,FDZ28,OUT019,21.46414379427869
2820,FDE02,OUT045,29.980306568484632
2821,FDU60,OUT049,29.980306568484632
2822,FDM21,OUT013,29.980306568484632
2823,FDV52,OUT019,21.13455076466074
2824,NCW06,OUT013,29.980306568484632
2825,FDX36,OUT035,29.980306568484632
2826,FDT35,OUT027,34.1804661199604
2827,NCL19,OUT010,23.29575903756127
2828,NCD31,OUT046,29.980306568484632
2829,FDE53,OUT019,20.822193709848168
2830,FDW58,OUT019,23.29575903756127
2831,DRF48,OUT046,29.980306568484632
2832,FDW57,OUT035,29.980306568484632
2833,DRH13,OUT017,29.980306568484632
2834,FDT33,OUT013,29.980306568484632
2835,DRK47,OUT027,34.1804661199604
2836,FDY22,OUT010,27.25201949607969
2837,FDC35,OUT019,26.917419621881358
2838,FDO03,OUT013,29.980306568484632
2839,FDF24,OUT045,29.980306568484632
2840,FDF56,OUT018,29.980306568484632
2841,FDD28,OUT013,29.980306568484632
2842,FDG53,OUT027,34.1804661199604
2843,FDO27,OUT019,24.845823302934253
2844,NCF54,OUT018,29.980306568484632
2845,FDC20,OUT027,34.1804661199604
2846,FDU10,OUT046,29.980306568484632
2847,DRA24,OUT018,29.980306568484632
2848,FDA02,OUT010,23.29575903756127
2849,FDG10,OUT017,29.980306568484632
2850,FDW39,OUT010,23.29575903756127
2851,FDP04,OUT019,20.822193709848168
2852,NCM55,OUT013,29.980306568484632
2853,FDG47,OUT045,29.980306568484632
2854,NCU41,OUT017,29.980306568484632
2855,NCK31,OUT017,29.980306568484632
2856,FDZ46,OUT045,29.980306568484632
2857,FDU13,OUT027,34.1804661199604
2858,NCF19,OUT045,29.980306568484632
2859,NCJ43,OUT013,29.980306568484632
2860,NCJ05,OUT045,29.980306568484632
2861,FDS04,OUT027,34.1804661199604
2862,FDX28,OUT010,20.822193709848168
2863,FDB41,OUT027,34.1804661199604
2864,FDG53,OUT046,29.980306568484632
2865,FDL15,OUT010,23.937709121991794
2866,FDQ08,OUT049,29.980306568484632
2867,DRN36,OUT013,29.980306568484632
2868,FDI46,OUT013,29.980306568484632
2869,FDG16,OUT027,34.1804661199604
2870,FDV32,OUT013,29.980306568484632
2871,FDF44,OUT010,24.11990169828824
2872,FDK04,OUT018,29.980306568484632
2873,NCA41,OUT013,29.980306568484632
2874,FDD51,OUT017,29.980306568484632
2875,NCZ53,OUT045,29.980306568484632
2876,FDP01,OUT027,34.1804661199604
2877,FDY25,OUT049,29.980306568484632
2878,FDB17,OUT018,29.980306568484632
2879,NCV54,OUT018,29.980306568484632
2880,FDJ32,OUT017,29.980306568484632
2881,FDA37,OUT049,29.980306568484632
2882,FDG35,OUT035,29.980306568484632
2883,NCM05,OUT018,29.980306568484632
2884,FDG45,OUT046,29.980306568484632
2885,FDH28,OUT013,29.980306568484632
2886,NCE18,OUT049,29.980306568484632
2887,FDH38,OUT045,29.980306568484632
2888,FDR56,OUT013,29.980306568484632
2889,FDH17,OUT027,34.1804661199604
2890,FDD39,OUT049,29.980306568484632
2891,FDB41,OUT049,29.980306568484632
2892,NCR53,OUT046,29.980306568484632
2893,FDX46,OUT017,29.980306568484632
2894,FDV28,OUT049,29.980306568484632
2895,FDA08,OUT018,29.980306568484632
2896,FDH45,OUT017,29.980306568484632
2897,NCS38,OUT010,25.306854368271694
2898,FDD40,OUT010,23.29575903756127
2899,DRM59,OUT035,29.980306568484632
2900,NCJ43,OUT018,29.980306568484632
2901,NCN29,OUT013,29.980306568484632
2902,NCC19,OUT045,29.980306568484632
2903,FDR56,OUT035,29.980306568484632
2904,FDZ43,OUT049,29.980306568484632
2905,FDJ32,OUT010,24.11990169828824
2906,DRH03,OUT017,29.980306568484632
2907,NCZ54,OUT035,29.980306568484632
2908,FDE26,OUT017,29.980306568484632
2909,FDS03,OUT045,29.980306568484632
2910,DRZ24,OUT019,24.383966493629774
2911,FDO48,OUT027,34.1804661199604
2912,FDW39,OUT049,29.980306568484632
2913,NCK05,OUT049,29.980306568484632
2914,NCK30,OUT017,29.980306568484632
2915,FDT27,OUT018,29.980306568484632
2916,FDS08,OUT019,24.11990169828824
2917,NCJ19,OUT049,29.980306568484632
2918,FDC58,OUT045,29.980306568484632
2919,DRE37,OUT013,29.980306568484632
2920,FDW02,OUT035,29.980306568484632
2921,FDJ02,OUT010,26.702543876582673
2922,FDX09,OUT045,29.980306568484632
2923,FDT31,OUT010,24.98328301420894
2924,FDI24,OUT049,29.980306568484632
2925,FDY09,OUT045,29.980306568484632
2926,FDV28,OUT045,29.980306568484632
2927,DRM47,OUT049,29.980306568484632
2928,FDT52,OUT019,21.46414379427869
2929,FDI48,OUT018,29.980306568484632
2930,FDY55,OUT017,29.980306568484632
2931,FDU48,OUT013,29.980306568484632
2932,FDN25,OUT045,29.980306568484632
2933,FDP20,OUT049,29.980306568484632
2934,FDJ15,OUT013,29.980306568484632
2935,FDD04,OUT018,29.980306568484632
2936,FDY58,OUT045,29.980306568484632
2937,FDR37,OUT018,29.980306568484632
2938,FDF44,OUT013,29.980306568484632
2939,FDD32,OUT045,29.980306568484632
2940,FDR57,OUT017,29.980306568484632
2941,DRG39,OUT027,34.1804661199604
2942,FDX15,OUT017,29.980306568484632
2943,DRN37,OUT045,29.980306568484632
2944,FDW40,OUT027,34.1804661199604
2945,FDB32,OUT049,29.980306568484632
2946,FDM40,OUT018,29.980306568484632
2947,FDE39,OUT027,34.1804661199604
2948,DRH49,OUT017,29.980306568484632
2949,FDT46,OUT049,29.980306568484632
2950,NCF06,OUT035,29.980306568484632
2951,FDP07,OUT017,29.980306568484632
2952,FDC04,OUT013,29.980306568484632
2953,FDZ32,OUT017,29.980306568484632
2954,FDD50,OUT045,29.980306568484632
2955,FDU56,OUT017,29.980306568484632
2956,FDV34,OUT017,29.980306568484632
2957,NCY41,OUT013,29.980306568484632
2958,NCK18,OUT046,29.980306568484632
2959,DRH25,OUT049,29.980306568484632
2960,FDT57,OUT046,29.980306568484632
2961,FDV56,OUT018,29.980306568484632
2962,FDV12,OUT045,29.980306568484632
2963,FDN52,OUT017,29.980306568484632
2964,FDX38,OUT035,29.980306568484632
2965,FDE47,OUT018,29.980306568484632
2966,NCO07,OUT013,29.980306568484632
2967,FDV09,OUT027,34.1804661199604
2968,FDZ23,OUT019,23.937709121991794
2969,DRH51,OUT018,29.980306568484632
2970,NCY54,OUT045,29.980306568484632
2971,DRG49,OUT013,29.980306568484632
2972,NCC19,OUT049,29.980306568484632
2973,NCV53,OUT045,29.980306568484632
2974,FDZ47,OUT019,23.29575903756127
2975,NCO26,OUT018,29.980306568484632
2976,NCP02,OUT045,29.980306568484632
2977,NCW30,OUT018,29.980306568484632
2978,NCN55,OUT046,29.980306568484632
2979,FDB20,OUT010,24.11990169828824
2980,DRL11,OUT013,29.980306568484632
2981,DRD60,OUT045,29.980306568484632
2982,FDW14,OUT010,23.29575903756127
2983,FDL27,OUT010,23.29575903756127
2984,FDU09,OUT018,29.980306568484632
2985,DRH36,OUT027,34.1804661199604
2986,FDP34,OUT027,34.1804661199604
2987,FDE04,OUT017,29.980306568484632
2988,FDZ57,OUT027,34.1804661199604
2989,FDF02,OUT010,27.014900931395253
2990,FDG28,OUT045,29.980306568484632
2991,NCI31,OUT046,29.980306568484632
2992,FDT43,OUT013,29.980306568484632
2993,FDU20,OUT046,29.980306568484632
2994,FDD53,OUT013,29.980306568484632
2995,FDW15,OUT045,29.980306568484632
2996,NCT53,OUT045,29.980306568484632
2997,NCG55,OUT027,34.1804661199604
2998,FDD48,OUT035,29.980306568484632
2999,FDG47,OUT049,29.980306568484632
3000,FDI21,OUT017,29.980306568484632
3001,FDT27,OUT017,29.980306568484632
3002,DRO35,OUT013,29.980306568484632
3003,FDD33,OUT017,29.980306568484632
3004,FDC04,OUT035,29.980306568484632
3005,FDY34,OUT013,29.980306568484632
3006,DRJ49,OUT049,29.980306568484632
3007,FDE05,OUT049,29.980306568484632
3008,FDU31,OUT017,29.980306568484632
3009,NCN19,OUT027,34.1804661199604
3010,FDK56,OUT027,34.1804661199604
3011,FDK58,OUT017,29.980306568484632
3012,NCJ42,OUT035,29.980306568484632
3013,FDZ34,OUT027,34.1804661199604
3014,FDA52,OUT018,29.980306568484632
3015,NCR29,OUT013,29.980306568484632
3016,FDT48,OUT035,29.980306568484632
3017,DRJ51,OUT019,23.937709121991794
3018,NCS54,OUT046,29.980306568484632
3019,FDV01,OUT035,29.980306568484632
3020,DRG51,OUT027,34.1804661199604
3021,NCG42,OUT013,29.980306568484632
3022,FDA51,OUT049,29.980306568484632
3023,FDV19,OUT010,24.11990169828824
3024,NCT18,OUT045,29.980306568484632
3025,NCS41,OUT045,29.980306568484632
3026,FDO03,OUT046,29.980306568484632
3027,FDL12,OUT010,23.608116092373844
3028,FDY37,OUT010,26.702543876582673
3029,FDI58,OUT049,29.980306568484632
3030,FDT28,OUT018,29.980306568484632
3031,NCC42,OUT010,20.29015590774373
3032,FDO01,OUT017,29.980306568484632
3033,FDJ02,OUT013,29.980306568484632
3034,FDQ04,OUT018,29.980306568484632
3035,DRL47,OUT013,29.980306568484632
3036,FDZ32,OUT035,29.980306568484632
3037,FDC35,OUT035,29.980306568484632
3038,FDX14,OUT045,29.980306568484632
3039,FDZ35,OUT013,29.980306568484632
3040,FDL14,OUT013,29.980306568484632
3041,FDO04,OUT049,29.980306568484632
3042,DRK11,OUT017,29.980306568484632
3043,FDB44,OUT018,29.980306568484632
3044,FDZ50,OUT049,29.980306568484632
3045,FDI12,OUT027,34.1804661199604
3046,FDU43,OUT017,29.980306568484632
3047,FDD58,OUT010,23.937709121991794
3048,FDB27,OUT017,29.980306568484632
3049,FDB04,OUT018,29.980306568484632
3050,NCO17,OUT013,29.980306568484632
3051,FDL12,OUT017,29.980306568484632
3052,DRJ13,OUT049,29.980306568484632
3053,FDD57,OUT045,29.980306568484632
3054,FDW19,OUT035,29.980306568484632
3055,DRD27,OUT018,29.980306568484632
3056,FDH27,OUT027,34.1804661199604
3057,NCW30,OUT027,34.1804661199604
3058,FDR40,OUT018,29.980306568484632
3059,FDG05,OUT013,29.980306568484632
3060,NCY41,OUT019,20.29015590774373
3061,FDI38,OUT018,29.980306568484632
3062,FDR20,OUT046,29.980306568484632
3063,FDE09,OUT017,29.980306568484632
3064,FDN50,OUT019,26.702543876582673
3065,DRF27,OUT045,29.980306568484632
3066,DRF51,OUT013,29.980306568484632
3067,NCO02,OUT019,23.937709121991794
3068,FDB51,OUT027,34.1804661199604
3069,FDJ50,OUT013,29.980306568484632
3070,FDN52,OUT013,29.980306568484632
3071,FDX14,OUT013,29.980306568484632
3072,FDT27,OUT019,23.937709121991794
3073,FDV10,OUT013,29.980306568484632
3074,FDU33,OUT046,29.980306568484632
3075,FDU58,OUT046,29.980306568484632
3076,NCP42,OUT027,34.1804661199604
3077,FDL51,OUT027,34.1804661199604
3078,DRH15,OUT027,34.1804661199604
3079,FDU16,OUT017,29.980306568484632
3080,FDW15,OUT017,29.980306568484632
3081,FDQ44,OUT045,29.980306568484632
3082,NCI06,OUT027,34.1804661199604
3083,DRK23,OUT019,23.937709121991794
3084,FDC28,OUT035,29.980306568484632
3085,NCY17,OUT019,19.64820582331321
3086,NCV05,OUT018,29.980306568484632
3087,FDM34,OUT019,23.937709121991794
3088,DRD60,OUT027,34.1804661199604
3089,FDT38,OUT046,29.980306568484632
3090,FDQ57,OUT018,29.980306568484632
3091,FDE59,OUT027,34.1804661199604
3092,NCM43,OUT046,29.980306568484632
3093,DRI51,OUT049,29.980306568484632
3094,NCG30,OUT017,29.980306568484632
3095,NCK54,OUT035,29.980306568484632
3096,FDQ16,OUT019,21.46414379427869
3097,FDI36,OUT013,29.980306568484632
3098,FDX16,OUT027,34.1804661199604
3099,FDA34,OUT046,29.980306568484632
3100,FDJ48,OUT018,29.980306568484632
3101,FDU47,OUT035,29.980306568484632
3102,FDS39,OUT046,29.980306568484632
3103,FDD11,OUT046,29.980306568484632
3104,FDM16,OUT027,34.1804661199604
3105,FDU56,OUT018,29.980306568484632
3106,FDQ32,OUT017,29.980306568484632
3107,DRK35,OUT013,29.980306568484632
3108,FDA58,OUT049,29.980306568484632
3109,DRG48,OUT019,23.74201640919925
3110,FDT59,OUT010,23.29575903756127
3111,FDQ31,OUT019,24.11990169828824
3112,FDS51,OUT018,29.980306568484632
3113,FDW32,OUT027,34.1804661199604
3114,FDI15,OUT027,34.1804661199604
3115,NCV30,OUT017,29.980306568484632
3116,DRG25,OUT049,29.980306568484632
3117,FDT02,OUT013,29.980306568484632
3118,FDO33,OUT027,34.1804661199604
3119,FDP38,OUT035,29.980306568484632
3120,FDZ45,OUT035,29.980306568484632
3121,NCA54,OUT027,34.1804661199604
3122,FDU33,OUT017,29.980306568484632
3123,FDN58,OUT017,29.980306568484632
3124,FDI05,OUT045,29.980306568484632
3125,FDM57,OUT019,23.937709121991794
3126,NCS42,OUT027,34.1804661199604
3127,FDB57,OUT045,29.980306568484632
3128,FDC03,OUT045,29.980306568484632
3129,FDZ58,OUT013,29.980306568484632
3130,NCK29,OUT045,29.980306568484632
3131,NCR53,OUT045,29.980306568484632
3132,FDE26,OUT027,34.1804661199604
3133,FDU52,OUT049,29.980306568484632
3134,FDE41,OUT027,34.1804661199604
3135,FDU38,OUT018,29.980306568484632
3136,FDA52,OUT017,29.980306568484632
3137,FDW46,OUT046,29.980306568484632
3138,DRI59,OUT035,29.980306568484632
3139,FDT38,OUT035,29.980306568484632
3140,FDL33,OUT018,29.980306568484632
3141,FDQ01,OUT027,34.1804661199604
3142,FDJ08,OUT046,29.980306568484632
3143,FDQ47,OUT049,29.980306568484632
3144,NCZ18,OUT013,29.980306568484632
3145,FDE29,OUT017,29.980306568484632
3146,FDF10,OUT027,34.1804661199604
3147,FDC48,OUT049,29.980306568484632
3148,FDY58,OUT013,29.980306568484632
3149,NCX30,OUT010,25.306854368271694
3150,FDV11,OUT013,29.980306568484632
3151,FDT46,OUT046,29.980306568484632
3152,DRD01,OUT019,24.383966493629774
3153,FDQ11,OUT013,29.980306568484632
3154,NCM41,OUT017,29.980306568484632
3155,NCC55,OUT013,29.980306568484632
3156,FDG45,OUT027,34.1804661199604
3157,NCQ54,OUT049,29.980306568484632
3158,FDM34,OUT045,29.980306568484632
3159,FDD17,OUT019,20.822193709848168
3160,FDN38,OUT027,34.1804661199604
3161,FDB53,OUT018,29.980306568484632
3162,NCL06,OUT035,29.980306568484632
3163,NCV18,OUT019,24.977261338653744
3164,FDX25,OUT013,29.980306568484632
3165,FDB39,OUT046,29.980306568484632
3166,FDC33,OUT049,29.980306568484632
3167,NCO14,OUT018,29.980306568484632
3168,FDA58,OUT027,34.1804661199604
3169,NCQ02,OUT017,29.980306568484632
3170,NCR53,OUT017,29.980306568484632
3171,FDN52,OUT046,29.980306568484632
3172,FDG26,OUT046,29.980306568484632
3173,FDE23,OUT027,34.1804661199604
3174,DRI37,OUT013,29.980306568484632
3175,DRH37,OUT018,29.980306568484632
3176,FDO01,OUT035,29.980306568484632
3177,FDK45,OUT049,29.980306568484632
3178,FDP23,OUT049,29.980306568484632
3179,FDM33,OUT035,29.980306568484632
3180,FDD36,OUT017,29.980306568484632
3181,FDL56,OUT017,29.980306568484632
3182,FDT27,OUT010,23.937709121991794
3183,FDG52,OUT017,29.980306568484632
3184,NCL42,OUT035,29.980306568484632
3185,DRJ24,OUT046,29.980306568484632
3186,FDV38,OUT046,29.980306568484632
3187,FDT35,OUT045,29.980306568484632
3188,FDY51,OUT045,29.980306568484632
3189,FDC37,OUT017,29.980306568484632
3190,NCP43,OUT013,29.980306568484632
3191,FDO33,OUT045,29.980306568484632
3192,FDW04,OUT018,29.980306568484632
3193,NCC31,OUT046,29.980306568484632
3194,FDK22,OUT049,29.980306568484632
3195,FDJ50,OUT017,29.980306568484632
3196,FDV13,OUT017,29.980306568484632
3197,DRL60,OUT017,29.980306568484632
3198,FDW03,OUT017,29.980306568484632
3199,FDY27,OUT035,29.980306568484632
3200,FDB39,OUT027,34.1804661199604
3201,FDU59,OUT045,29.980306568484632
3202,FDZ57,OUT049,29.980306568484632
3203,FDO21,OUT049,29.980306568484632
3204,FDS43,OUT018,29.980306568484632
3205,FDU28,OUT010,21.46414379427869
3206,FDC51,OUT010,23.29575903756127
3207,FDW16,OUT010,21.46414379427869
3208,FDP32,OUT010,24.11990169828824
3209,FDB60,OUT019,23.29575903756127
3210,NCQ30,OUT046,29.980306568484632
3211,FDD26,OUT049,29.980306568484632
3212,FDI44,OUT045,29.980306568484632
3213,DRH23,OUT046,29.980306568484632
3214,FDO44,OUT046,29.980306568484632
3215,FDG04,OUT046,29.980306568484632
3216,FDM32,OUT027,34.1804661199604
3217,FDM09,OUT013,29.980306568484632
3218,FDZ47,OUT013,29.980306568484632
3219,FDM40,OUT027,34.1804661199604
3220,FDY48,OUT017,29.980306568484632
3221,NCM30,OUT045,29.980306568484632
3222,FDX36,OUT010,23.608116092373844
3223,DRF03,OUT017,29.980306568484632
3224,FDN51,OUT049,29.980306568484632
3225,FDM57,OUT049,29.980306568484632
3226,FDB35,OUT049,29.980306568484632
3227,FDY13,OUT027,34.1804661199604
3228,FDA37,OUT017,29.980306568484632
3229,NCX53,OUT017,29.980306568484632
3230,FDD59,OUT018,29.980306568484632
3231,FDX10,OUT019,23.608116092373844
3232,FDC03,OUT018,29.980306568484632
3233,FDW43,OUT035,29.980306568484632
3234,FDW10,OUT046,29.980306568484632
3235,FDY14,OUT027,34.1804661199604
3236,FDV43,OUT045,29.980306568484632
3237,FDO40,OUT013,29.980306568484632
3238,FDP46,OUT027,34.1804661199604
3239,NCE43,OUT019,24.977261338653744
3240,FDD05,OUT035,29.980306568484632
3241,FDJ60,OUT010,23.937709121991794
3242,DRE27,OUT018,29.980306568484632
3243,FDO11,OUT035,29.980306568484632
3244,DRG11,OUT027,34.1804661199604
3245,FDK33,OUT010,23.29575903756127
3246,DRM23,OUT045,29.980306568484632
3247,FDJ02,OUT027,34.1804661199604
3248,NCZ05,OUT045,29.980306568484632
3249,NCL30,OUT013,29.980306568484632
3250,FDZ19,OUT018,29.980306568484632
3251,FDM45,OUT049,29.980306568484632
3252,FDO36,OUT046,29.980306568484632
3253,NCK31,OUT045,29.980306568484632
3254,DRJ37,OUT045,29.980306568484632
3255,FDP24,OUT018,29.980306568484632
3256,FDF46,OUT013,29.980306568484632
3257,FDX46,OUT019,23.937709121991794
3258,NCL18,OUT045,29.980306568484632
3259,FDJ26,OUT013,29.980306568484632
3260,FDJ07,OUT045,29.980306568484632
3261,FDY15,OUT013,29.980306568484632
3262,DRG01,OUT045,29.980306568484632
3263,FDF58,OUT045,29.980306568484632
3264,FDZ14,OUT019,23.937709121991794
3265,FDP31,OUT049,29.980306568484632
3266,FDH45,OUT013,29.980306568484632
3267,FDA09,OUT010,23.608116092373844
3268,FDW31,OUT035,29.980306568484632
3269,FDA57,OUT046,29.980306568484632
3270,NCE55,OUT035,29.980306568484632
3271,FDC17,OUT019,20.822193709848168
3272,FDC59,OUT013,29.980306568484632
3273,FDA22,OUT013,29.980306568484632
3274,FDK52,OUT035,29.980306568484632
3275,NCM26,OUT046,29.980306568484632
3276,NCT53,OUT035,29.980306568484632
3277,FDW45,OUT018,29.980306568484632
3278,NCI18,OUT035,29.980306568484632
3279,FDE38,OUT018,29.980306568484632
3280,FDF08,OUT019,24.11990169828824
3281,FDY58,OUT010,23.29575903756127
3282,FDF58,OUT019,23.29575903756127
3283,FDX39,OUT017,29.980306568484632
3284,FDB44,OUT049,29.980306568484632
3285,FDF28,OUT013,29.980306568484632
3286,FDE39,OUT013,29.980306568484632
3287,FDT37,OUT018,29.980306568484632
3288,FDZ45,OUT017,29.980306568484632
3289,FDO40,OUT035,29.980306568484632
3290,FDM57,OUT027,34.1804661199604
3291,DRG36,OUT017,29.980306568484632
3292,FDY36,OUT010,23.29575903756127
3293,DRL60,OUT027,34.1804661199604
3294,FDS25,OUT019,27.014900931395253
3295,DRF49,OUT027,34.1804661199604
3296,FDP16,OUT045,29.980306568484632
3297,FDS60,OUT049,29.980306568484632
3298,FDU15,OUT027,34.1804661199604
3299,FDK43,OUT046,29.980306568484632
3300,FDN25,OUT046,29.980306568484632
3301,FDE53,OUT049,29.980306568484632
3302,FDB22,OUT013,29.980306568484632
3303,FDE39,OUT017,29.980306568484632
3304,FDX35,OUT035,29.980306568484632
3305,NCG54,OUT049,29.980306568484632
3306,FDH27,OUT035,29.980306568484632
3307,NCK42,OUT013,29.980306568484632
3308,FDS25,OUT049,29.980306568484632
3309,FDI10,OUT018,29.980306568484632
3310,FDU35,OUT035,29.980306568484632
3311,FDI04,OUT017,29.980306568484632
3312,DRK23,OUT035,29.980306568484632
3313,FDB53,OUT019,21.13455076466074
3314,FDY02,OUT049,29.980306568484632
3315,FDM60,OUT035,29.980306568484632
3316,NCJ31,OUT010,27.65387791348981
3317,DRP35,OUT017,29.980306568484632
3318,NCQ30,OUT018,29.980306568484632
3319,DRL11,OUT010,23.937709121991794
3320,FDU01,OUT013,29.980306568484632
3321,FDR39,OUT035,29.980306568484632
3322,FDO08,OUT046,29.980306568484632
3323,FDC02,OUT045,29.980306568484632
3324,NCZ29,OUT035,29.980306568484632
3325,FDF29,OUT010,20.822193709848168
3326,FDZ23,OUT017,29.980306568484632
3327,NCU53,OUT018,29.980306568484632
3328,NCW30,OUT013,29.980306568484632
3329,NCM26,OUT027,34.1804661199604
3330,FDV50,OUT027,34.1804661199604
3331,FDW15,OUT049,29.980306568484632
3332,FDI35,OUT027,34.1804661199604
3333,FDO11,OUT017,29.980306568484632
3334,FDN48,OUT046,29.980306568484632
3335,NCA17,OUT049,29.980306568484632
3336,NCN54,OUT013,29.980306568484632
3337,FDP22,OUT013,29.980306568484632
3338,NCB54,OUT035,29.980306568484632
3339,FDD08,OUT045,29.980306568484632
3340,DRM48,OUT010,24.054373464011825
3341,FDG41,OUT027,34.1804661199604
3342,FDE44,OUT027,34.1804661199604
3343,FDE26,OUT035,29.980306568484632
3344,NCS38,OUT013,29.980306568484632
3345,NCJ54,OUT018,29.980306568484632
3346,FDI40,OUT019,21.13455076466074
3347,FDN45,OUT018,29.980306568484632
3348,FDU43,OUT046,29.980306568484632
3349,FDI04,OUT010,21.46414379427869
3350,NCC07,OUT018,29.980306568484632
3351,NCC07,OUT019,25.306854368271694
3352,NCD18,OUT045,29.980306568484632
3353,FDU55,OUT035,29.980306568484632
3354,FDX59,OUT035,29.980306568484632
3355,FDR52,OUT049,29.980306568484632
3356,NCP17,OUT013,29.980306568484632
3357,FDQ32,OUT045,29.980306568484632
3358,NCT17,OUT049,29.980306568484632
3359,FDO10,OUT049,29.980306568484632
3360,FDE32,OUT049,29.980306568484632
3361,FDN44,OUT045,29.980306568484632
3362,FDH02,OUT035,29.980306568484632
3363,FDK60,OUT013,29.980306568484632
3364,FDS24,OUT019,23.937709121991794
3365,FDL03,OUT010,23.29575903756127
3366,FDB46,OUT027,34.1804661199604
3367,FDO48,OUT049,29.980306568484632
3368,FDZ39,OUT049,29.980306568484632
3369,FDT02,OUT027,34.1804661199604
3370,FDC50,OUT013,29.980306568484632
3371,FDP39,OUT035,29.980306568484632
3372,DRG15,OUT018,29.980306568484632
3373,FDP10,OUT018,29.980306568484632
3374,FDF53,OUT027,34.1804661199604
3375,FDN34,OUT045,29.980306568484632
3376,FDK02,OUT045,29.980306568484632
3377,FDC23,OUT045,29.980306568484632
3378,FDJ10,OUT019,23.608116092373844
3379,FDE53,OUT035,29.980306568484632
3380,FDR25,OUT035,29.980306568484632
3381,FDW50,OUT046,29.980306568484632
3382,FDS09,OUT049,29.980306568484632
3383,FDW49,OUT010,27.3444939610132
3384,FDU51,OUT046,29.980306568484632
3385,FDF28,OUT018,29.980306568484632
3386,NCY30,OUT018,29.980306568484632
3387,FDD44,OUT045,29.980306568484632
3388,FDX09,OUT017,29.980306568484632
3389,NCF30,OUT013,29.980306568484632
3390,FDZ50,OUT019,23.937709121991794
3391,FDW37,OUT013,29.980306568484632
3392,FDD11,OUT049,29.980306568484632
3393,DRH39,OUT018,29.980306568484632
3394,FDA36,OUT049,29.980306568484632
3395,NCG43,OUT049,29.980306568484632
3396,FDF02,OUT035,29.980306568484632
3397,FDP57,OUT027,34.1804661199604
3398,NCE42,OUT017,29.980306568484632
3399,NCR38,OUT027,34.1804661199604
3400,FDP03,OUT019,23.937709121991794
3401,FDO51,OUT035,29.980306568484632
3402,NCQ42,OUT046,29.980306568484632
3403,NCM41,OUT046,29.980306568484632
3404,FDH48,OUT027,34.1804661199604
3405,DRF60,OUT046,29.980306568484632
3406,FDJ27,OUT035,29.980306568484632
3407,FDQ14,OUT013,29.980306568484632
3408,FDN27,OUT017,29.980306568484632
3409,NCQ02,OUT046,29.980306568484632
3410,FDJ33,OUT049,29.980306568484632
3411,FDP07,OUT027,34.1804661199604
3412,DRE01,OUT049,29.980306568484632
3413,FDU36,OUT045,29.980306568484632
3414,FDL28,OUT017,29.980306568484632
3415,NCX53,OUT046,29.980306568484632
3416,FDZ39,OUT013,29.980306568484632
3417,NCP42,OUT013,29.980306568484632
3418,FDJ14,OUT035,29.980306568484632
3419,FDK04,OUT049,29.980306568484632
3420,NCC19,OUT017,29.980306568484632
3421,FDS09,OUT018,29.980306568484632
3422,FDZ02,OUT046,29.980306568484632
3423,FDD35,OUT018,29.980306568484632
3424,NCY42,OUT017,29.980306568484632
3425,FDB05,OUT045,29.980306568484632
3426,FDF20,OUT035,29.980306568484632
3427,NCO41,OUT018,29.980306568484632
3428,FDC40,OUT027,34.1804661199604
3429,FDV58,OUT045,29.980306568484632
3430,FDZ57,OUT045,29.980306568484632
3431,DRM35,OUT046,29.980306568484632
3432,DRN36,OUT018,29.980306568484632
3433,FDQ13,OUT046,29.980306568484632
3434,DRO35,OUT010,23.29575903756127
3435,NCD43,OUT035,29.980306568484632
3436,FDA51,OUT018,29.980306568484632
3437,NCX17,OUT027,34.1804661199604
3438,NCZ17,OUT049,29.980306568484632
3439,FDR11,OUT027,34.1804661199604
3440,FDW34,OUT049,29.980306568484632
3441,FDN50,OUT017,29.980306568484632
3442,FDS09,OUT046,29.980306568484632
3443,FDS48,OUT018,29.980306568484632
3444,FDL44,OUT049,29.980306568484632
3445,DRF48,OUT018,29.980306568484632
3446,FDA14,OUT018,29.980306568484632
3447,NCD30,OUT049,29.980306568484632
3448,FDI16,OUT017,29.980306568484632
3449,NCG06,OUT035,29.980306568484632
3450,DRZ24,OUT035,29.980306568484632
3451,NCS17,OUT045,29.980306568484632
3452,FDB37,OUT045,29.980306568484632
3453,FDE10,OUT035,29.980306568484632
3454,FDC57,OUT045,29.980306568484632
3455,FDM12,OUT018,29.980306568484632
3456,FDE24,OUT049,29.980306568484632
3457,FDW22,OUT045,29.980306568484632
3458,DRD01,OUT027,34.1804661199604
